artist_id,artist_popularity
1r4hJ1h58CWwUQe3MxPuau,83
1rTvWCId0BHlFKAVipqBVO,48
1t20wYnTiAT0Bs7H1hv9Wt,61
1t2caVgyabZrVDAlmMGraV,56
1tJnPDE5oPDB6ZqMsCTTYx,49
1tM4ox3QsSpl3R2VwLjJ47,52
1tMWkquIkQtVD6vaZlDbSQ,53
1tqZaCwM57UFKjWoYwMLrw,67
1tqhsYv8yBBdwANFNzHtcr,61
1uNFoZAHBGtllmzznpCI3s,89
1uU7g3DNSbsu0QjSEqZtEd,66
1up4lH4bnEUmG9oWaNdiye,17
1v2nDgCQIAgO0tTXWcQbgh,29
1vCWHaC5f2uS3yhpwWbIA6,81
1vPv4IMjXdYC2YooZHqgEa,14
1vVHevk2PD45epYnDi9CCc,61
1vZAPVpvdBFzQX1KIggCLx,16
1vcXQE9gZOF9PCAtdtT51L,41
1vfezMIyCr4XUdYRaKIKi3,67
1vkWdqcabQ1swciXipkLBj,60
1vlFSfoahgg48cLEEARc5H,4
1vo8zHmO1KzkuU9Xxh6J7W,63
1vqR17Iv8VFdzure1TAXEq,72
1vvD9XGQVmNtKsyPW7TFcZ,31
1vyhD5VmyZ7KMfW5gqLgo5,86
1wG6KrT3zgutFeiCddBivH,37
1wGShPr9w3PuMHqowhVqp3,0
1wNmJCRRNn8WpJrRSTKKqT,60
1wdU1J2NHzcDYarT7jEU2A,48
1xxan2om8RkLoKc9R2hzNF,4
1yTFxOE7brYEsqzsd5uR3V,14
1yxSLGMDHlW21z4YXirZDS,80
1z7b1Pr1rSlvWRzsW3HOrS,77
1zNqDE7qDGCsyzJwohVaoX,80
20DZAfCuP1TKZl5KcY7z3Q,67
20V4dlQgbJH5dFBr2edJBC,42
20gOeXI8NLUKdSr9Z4YeD6,33
20gsENnposVs2I4rQ5kvrf,72
20kBxm1SCv4R6XlOzZZwaM,24
21E3waRsmPlU7jZsS13rcj,78
21WS9wngs9AqFckK7yYJPM,68
21ciCl1i66cJdB0owlmyQ8,43
21eDBWuCB3k1jIW33SCKXM,2
223Mhyb0sPNAo3yQHHcQOl,11
22UgSS755ESXV2NfD1BkN5,11
22hWz22JAmIhIEp0u1X01L,63
23Lt1ZWviH3aHMBrxp5MJp,0
23fqKkggKUBHNkbKtXEls4,79
23jjDGqQRQfDdZ8xiz9ILU,41
23tQKPyz9GU1ZuCjH7X9Hw,29
23xCxwjg6Bqwm7rh6n9Kjd,45
23zg3TcAtWQy7J6upgbUnj,79
246dkjvS1zLTtiykXe5h60,89
24BYRlsS8uIO4jA71mJ4Js,65
24CgJHK6T7C5OmUbiLLMjJ,57
24D8gx0257CDd1HAuqNuHu,56
24OOezLAWogOzOGA6zinFo,8
24Sxfn1uAoJmuR9N72drt9,62
24e432msaVQMe5Im63Npxp,19
24euVOj1PCRl5SLjmmfjhX,0
25b7eSZD64Sm8ReHZ1WDc7,54
25p1uAURmIM9Fvf8sBeZ7z,34
25sJFKMqDENdsTF7zRXoif,65
25uXMEYFOltef0wAogakzr,24
25uiPmTg16RbhZWAqwLBy5,75
26HhAGEjD8E9u9EFsVzbvy,21
26T3LtbuGT1Fu9m0eRq5X3,73
26VFTg2z8YR0cCuwLzESi2,82
26cMerAxjx9GedFt0lMDjm,64
26dSoYclwsYLMAKD3tpOr4,80
27EsaYcDfQ1XhSx08LJCNR,29
27FGXRNruFoOdf1vP8dqcH,63
27foDL8SBDLivhZNlDsAza,51
2848adRcxvgWNRcz1g1tQD,53
284ibNIyXqnBdCwRchG18F,15
28B54RKpJrEmDoGSTjsfY6,52
28ExwzUQsvgJooOI0X1mr3,73
28Jt29jw6Smc3ZkzALTouq,44
28gNT5KBp7IjEOQoevXf9N,79
28lJbkkC9gYG1KtL3DqVKF,17
28y6CyJNkGNjJQKrlx4AmN,63
29EUn8duD1oEQ6Gj7I6S74,24
29NSCOYIrTnp6YosKXE83Q,0
29WzbAQtDnBJF09es0uddn,63
29YEIiGDj5agFJ2Bda2dkO,25
29b16XDtyMXDrfo2hZ69wf,53
29fYmEEfOkMcIcz97cDy4y,8
29gNyhlrTMFgj3Q36tEaEX,0
2AsusXITU8P25dlRNhcAbG,67
2AtYJoC6VmUtkxonmVnbVR,53
2AxWLbnfmYg7QkQDt55bFu,31
2BDbEW8dSIADppnbbZzkGw,27
2Bb57H1EnnHxtpSyOAJF8l,52
2BhAM5ZQjA4rH0JmsyfuRe,12
2C77lyDSeBVWnUBpp18Lyn,21
2D4FOOOtWycb3Aw9nY5n3c,66
2D5kO95AWEXMHRvqvCKb7K,46
2DXgW7ASuD1XHUoLwycq4w,0
2DYDFBqoaBP2i9XrTGpOgF,64
2DspEsT7UXGKd2VaaedgG4,69
2E4lzxgBnCEqLawsXeRKWp,41
2EBXb10GiPDopN4arIbqts,24
2EGJbNf0Hva2C2N6hvhMXD,36
2EMAnMvWE2eb56ToJVfCWs,79
2EbfcgJAqKjjoOAxa7KUs7,24
2Ee5ATMtBMDXnfN4ZtGBco,40
2Elhs91WcjpjOEi4Et4tUk,7
2ExGrw6XpbtUAJHTLtUXUD,67
2FGYJ3WqsLqkv65pO5NYYQ,38
2FIGTfXnX4gR3ypjQVPVlJ,41
2FMdAViOScZVhMjAunoYNK,57
2FkO69EvXtiMZfDuq0rN1V,51
2FnjEL8SlmLe3YBFmPkV9N,53
2Ftt7hX7o91UEX3nDfSOba,1
2FvXtuMlYRrEkSF7kdAfFq,44
2FwJwEswyIUAljqgjNSHgP,64
2G7QgTep5IsJHGHm1hXygD,60
2G7VQ1kVhVfNagytlousgm,65
2HB65P72dFRiOKvbLLcil2,66
2HDr90mJP3k5gaCkPIKdEn,34
2HXfSr5CfTPZbcqS2gyGYm,31
2HZTsImBFR0wFuOHTxH3Wl,40
2HcwFjNelS49kFbfvMxQYw,70
2HpYCHV3bvQ71jmohAnBL8,49
2IE8iMYAitEU7JXmcjSL2y,29
2IUl3m1H1EQ7QfNbNWvgru,73
2ItqDyOHeQBaOPeZmKVu2p,45
2Iyxo030DdKWKmhhEaS22p,38
2JEIN1g27pZdm3hKB9EwE5,52
2JSwnwAT1BupAQkhqcRCUw,56
2JbE7jUIGtpXSzytnyMg6U,51
2JyNzzFJh2wkkZo7ZjMSs2,35
2JyWXPbkqI5ZJa3gwqVa0c,64
2KC9Qb60EaY0kW4eH68vr3,71
2KRTKR7OfyZ8d5xI5kb1ZP,0
2KewEocognk3bL1lQZe45G,49
2Kk6KjwTS9Q530Jmul6eHc,21
2KsIqWw1S0S8L8f86GwEMb,43
2KsP6tYLJlTBvSUxnwlVWa,70
2LIk90788K0zvyj2JJVwkJ,81
2LO6MZ0w06BnfgIfoJHIe6,45
2LiS7gJzbN1cv22Fxg6wng,49
2Llq6G1MCodmFhz479JMwj,18
2MUXvv3lFulPYMUCtNrEBu,55
2MbY32LPINIi9P6PCkrOJI,35
2MiNQ1pmXkPT3R7e7HKadH,0
2MqhkhX4npxDZ62ObR5ELO,66
2MuFzH1J5I6gGFYo2qhZmX,52
2N6CXW1jAnVGPYRTCzjsXt,0
2NLseG7xyv3fHY5U8AUntx,47
2NdeV5rLm47xAvogXrYhJX,70
2NfSBtmWe7oPw1EmetJVso,63
2NjfBq1NflQcKSeiDooVjY,70
2NpPlwwDVYR5dIj0F31EcC,67
2ODbg2404zUzTi02qIPEjB,67
2OFw6xaq6hw3PNGt4VPsaM,12
2ONoOunWxnWn1DikA6rjBM,39
2OYCiru0FZMaAXWn6eL7MA,36
2OnjoU7DZQVdp2xMVmtikz,0
2P3aLwJ41aRYkyFFw2FRM7,47
2P4MbRBCDPc8wfP9189jj2,0
2PPhcBfaeaUDjqGwTqn8JL,46
2PaZWGu5T5nHjY2xxAkFsT,57
2Q3eZMfDQgT8MhPowKFXYO,62
2Q9c6ETFOkDDTy53U7DIgr,56
2QO4BoS02IcWyEv7YAuk3g,26
2QSPrJfYeRXaltEEiriXN9,50
2QWIScpFDNxmS6ZEMIUvgm,73
2QeuYhXNA1WNPCeMLNBqIc,40
2QsynagSdAqZj3U9HgDzjD,79
2R1ubdXY4sUiDqsCtoAVUE,47
2RDOrhPqAM4jzTRCEb19qX,64
2S6w47njAGzg0ffeYQFj8c,0
2SANWJf1KwERlPe01uk75Q,37
2SJhf6rTOU53g8yBdAjPby,63
2SXdDtsmvodT4VsmNwAz3b,25
2SXhbucehn00OBVKhzxDyM,49
2Tk5OizALRa9OpYAbRTpG6,13
2U5mF0PZqGu6glnz55yY0y,61
2UMj7NCbuqy1yUZmiSYGjJ,74
2UOsTuSjbSm8JJqXfLZow3,40
2UwJRAgSOi1zcLkvUNc8XL,49
2VKPAleFIMJop2TYK2r5qt,38
2WBJQGf1bT1kxuoqziH5g4,73
2WKdxPFRD7IqZvlIAvhMgY,66
2WgfkM8S11vg4kxLgDY3F5,51
2WuXRwEjXIjW5uVZOSxqYS,42
2WxjxdeF7GGdcCK276qViY,58
2WzaAvm2bBCf4pEhyuDgCY,74
2XOzTjiQuB1TeW6JQKU3j7,38
2XlVCcDA8O6Zkzb1DjvB3D,10
2Xwhv9ka5HeBx9c1Sq3o6C,38
2Y9AUayH5pyZpVfkDYDfJV,49
2YHPVKeJcX02OyeNneU5v3,57
2YOYua8FpudSEiB9s88IgQ,70
2YZyLoL8N0Wb9xBt1NhZWg,89
2YqJwmohaNjg9lg51flSax,49
2Z6xTM6gO15YXn8qc7f8aT,5
2ZRQcIgzPCVaT9XKhXZIzh,70
2aYJ5LAta2ScCdfLhKgZOY,57
2ahaBARCiW8tXoQa0AeaqB,23
2ayt5jDUuTCpoTG7sHSvuq,55
2bStSSSAYNLCBApc6Qrirf,43
2c2ekMthLByoJhFMLLl2Ch,32
2cFhATtJ9yq5JEDLpLBGRm,0
2cFrymmkijnjDg9SS92EPM,77
2cMVIRpseAO7fJAxNfg6rD,59
2cPqdH7XMvwaBJEVjheH8g,76
2ckh5zGVTaJwcMRw6Whx9c,20
2crfTbTl8cTxLFidTcd2Tg,14
2cy1zPcrFcXAJTP0APWewL,70
2dZshj2g0klBLuEML2xkWg,56
2ds47hSr82tLZR2kS5aNdt,55
2e7a6ZMxkwltCzbxHq8b3t,45
2eFq1Ymf6ppzrdKxt0OpY4,29
2eXe5H2p9q1VQVVZ0nnkyO,43
2eqoJbzUGDwys5ENUkbT3h,60
2exudSjTjUksRJhnF5JZYn,38
2f4KPREn8YDbPoYjie3KKV,27
2feDdbD5araYcm6JhFHHw7,81
2fqqMBwNOHxKpA4gWGxVOo,1
2fvMSlOSQhxTu5Zzc1ih9Q,0
2gBjLmx6zQnFGQJCAQpRgw,75
2gRnaSRQWr0f6ZYjTnYBAq,1
2gSxtEUcQtVe0nOOLQEEz1,0
2gTlYpda2zddjmuF2qyBpp,12
2gsggkzM5R49q6jpPvazou,71
2h93pZq0e7k5yf4dywlkpM,84
2hPgGN4uhvXAxiXQBIXOmE,59
2hRNaXYWEttF5RP529ICut,0
2hejA1Dkf8v8R0koF44FvW,76
2hiq2iBnUik3mrOfEgRSpB,53
2hlmm7s2ICUX0LVIhVFlZQ,83
2iB7AJhJmkWkkehY9ccB0j,60
2iojnBLj0qIMiKPvVhLnsH,69
2iwUUr9Udu8z6L2ZJcYr6i,57
2j0vP8ZxbL4V0hBbHOjvrH,43
2jHp7gQArCQrlMvdrIVFCg,66
2jSGzJw0ebJLu7OLVSOcBP,78
2jg1MyFUxojR6GG4wfByU3,35
2jku7tDXc6XoB6MO2hFuqg,80
2jpQ0ywffgVHhZFQNWaWYW,54
2jw70GZXlAI8QzWeY2bgRc,76
2jwmP4TgzTGqjCfcXMDayW,53
2kCO8LXN1usaOPL3iEE28I,67
2kCcBybjl3SAtIcwdWpUe3,82
2kRfqPViCqYdSGhYSM9R0Q,71
2kZThDGZcHl4klYYFk0v8n,53
2kqUKsTuEj1lPbm6BSn1AU,65
2lnMzCEppThLQslhJavXPR,26
2lsJv6qUERUm02g6uaxRri,33
2mF9PcfpN8vxRtCfra8hz1,59
2mxe0TnaNL039ysAj51xPQ,66
2n6FviARgtjjimZXu18uRM,55
2nm38smINjms1LtczR0Cei,70
2nwk9rtXu9sJ4sh8LLyDUE,47
2o08sCWF5yyo2G4DCiT7T9,65
2o5jDhtHVPhrJdv3cEQ99Z,84
2oAwAgoeTyUGJ08QKQhvk7,0
2oQX8QiMXOyuqbcZEFsZfm,77
2oT7xd9iTO2ejLsNGIMa5f,56
2oX42qP5ineK3hrhBECLmj,69
2p4FqHnazRucYQHyDCdBrJ,68
2pM3a5lWWUSNOPRGYcmGqT,28
2pNOru6nVk0UyIVsgNRudo,16
2pae36JwIwwS5a9G0qqI82,25
2q10Wskc3lPYmEuV7rzMCv,57
2qCwqpQzlQTlFIIggAQS9l,25
2qYZSQSiIcYhpEN85hgWnp,40
2qk9voo8llSGYcZ6xrBzKx,74
2qxJFvFYMEDqd7ui6kSAcq,74
2r8X6T84SucAyX88QbvahO,22
2r9JxlwwhDhTLiJCIDQpAi,34
2rTo8KIkBTFjQS7VvaKYQ4,67
2rWCIhENZyPVDAeFC0ESWN,64
2rhFzFmezpnW82MNqEKVry,74
2t045HJL3vVL43iCChlMeR,0
2tIP7SsRs7vjIcLrU85W8J,80
2tOS3f6iaWspDI0WUowsZI,50
2tndYCXQneCV4jtoWRwVpz,65
2txHhyCwHjUEpJjWrEyqyX,76
2u1aL8XADqj0nJFHMKRjNw,56
2uCsH4JNHrT3uoSJX8a92Y,29
2uDJoZJRDX2CSfaFG5Jhw2,33
2uFC1dAj5b0YU7vulKNZ0p,58
2uGKgNuq7MnKksXiSO6HjB,64
2uYWxilOVlUdk4oV9DvwqK,78
2v4sH8oC1yafooiSQDNIfx,9
2vjNTysdXG2Sb3FhZoJ2vf,0
2vnB6tuQMaQpORiRdvXF9H,68
2w2KtruAlZoFToB691zUXC,9
2wIVse2owClT7go1WT98tk,72
2wUjUUtkb5lvLKcGKsKqsR,73
2wWKZNmShJsXKCOosnoEIq,43
2wX6xSig4Rig5kZU6ePlWe,66
2wY79sveU1sp5g7SokKOiI,85
2z9t3WN36SjotkNmZHcYR9,19
2zFZiWQJFFshzojycnXoTL,55
2zWqENF4cnsd1nLmraG9IE,65
2zhOVmp1pHxMUZuA68Xdvb,27
30FDJPN3RtwJZ20g5YGCRX,54
30IONe5gqXy6MXSNHVCCYP,48
30WmJkQ2BeBNgb27jhf11u,37
30bCJGAVNB4s6UkQy8a87a,35
30qXkHd2Thmw1wqJvgRa7o,41
30rNCtpbgMaznRM9h8jlLv,42
31BRzHwH9Ayqp5AbRDk9kO,9
31IZdHrCZ5pRhLz4zBxN3o,51
31TPClRtHm23RisEBtV3X7,79
31W5EY0aAly4Qieq6OFu6I,82
31Y1VAiFz5OJFSwmvJN41W,0
31doejENzNckcbU7CUrUs0,38
31i11xjYdkhOySZC9L2JPO,23
31iE2to8f8kVbvZMCtrlAI,28
31ijgiurmIPTNojkYQXdnl,60
329e4yvIujISKGKz1BZZbO,83
32YoJWeZK5i90eBmNp7OPD,0
32kpqlIoBia4b1OmdLyGgI,20
33ScadVnbm2X8kkUqOkC6Z,82
347bV3K932TJj9sGZnDQ6q,16
34MU1Jw3b9zCxie9q4rRGU,1
34Q1USAO0pv4gNxcnOKNav,35
34Y0ldeyUv7jBvukWOGASO,58
34ZgtjHC9aNCr5ZTUs7bzx,53
34oIEn0q0DzrfjaZCVxyQN,20
357dDcxIE2hkKGn03PClIF,52
35hdnctklAphlKzgR8aHpq,35
35pKZ36ma78w8aE467fRO9,51
360IAlyVv4PCEVjgyMZrxK,80
36LyT1cMYz3pXr4cvsfNw7,38
36cIRruPdUPW82OmPWVUQ7,23
36wTpVv0BiK8Ye67uOkTwn,26
378dH6EszOLFShpRzAQkVM,63
37D1KGtq2dx0DEzDJZjJ6A,29
37GUqxafAvAKGMZbXCUnmr,59
37hAfseJWi0G3Scife12Il,66
38KfCZGlEjHIJDKDwH132d,36
38wxcfNEqMwuPniHvplin5,68
38xvPrs6zsTJuHmP7lsXRt,28
39TbnKnrUlYKN567GoswkF,5
39bksdYL6FJ0AB9BKI0SiM,21
3AA28KZvwAUcZuOKwyblJQ,80
3ADyFy1orEwODaiHmRRMQp,55
3AJGLfQkhqWcrLi96938Iq,8
3AQRLZ9PuTAozP28Skbq8V,73
3AVfmawzu83sp94QW7CEGm,67
3AXI2Qfty5IVrmtQzi8weo,50
3Ao6gAvkCZUtj4ALBjNmXV,34
3B9O5mYYw89fFXkwKh7jCS,58
3BBCgZVbXFRzcnT1ewVfRt,58
3BbPRvYQ0M9SFmhkHXozLm,42
3BdpcQRF27n7ZNSL386mNU,37
3CLzGEm4DCOh5ouaMm6mZs,41
3CQIn7N5CuRDP8wEI7FiDA,61
3CsPkfnUXURt6CSxdARxJj,2
3D0zhTM6PdPnRlI62mOiiC,24
3DKkhRCGOG4e8IUPYFPfWs,48
3E61SnNA9oqKP7hI0K3vZv,49
3E6DBHJxaEwHKcVnotfkhU,7
3E6xrwgnVfYCrCs0ePERDz,76
3ED1AG2E67Epo3MBFVOFj9,32
3EHPofjvUuaZoinq8kekJQ,0
3Elp2e4JVkT08bnUbE1AZw,34
3FLUBwpAnaIlIKeaBfsxFe,56
3FSl8J1JjlhocB9mFyZFIE,0
3FTvzBdLVG3n1Knrza3zpQ,27
3Fdm9TFJQCLmC3AWMuGExi,51
3FhdIGOVc8Bpq7ECYf38MM,9
3Fl1V19tmjt57oBdxXKAjJ,68
3FwNjtXQCdxpDOXmgJQGnG,48
3FyNBN3DLUkQ2WEi1vcyDl,26
3GBPw9NK25X1Wt2OUvOwY3,76
3GViqleny7XZGug7Ym2Fjk,44
3GlDGYz9LvnYbHMUQcpnyu,0
3Gm5F95VdRxW3mqCn8RPBJ,73
3GsIlcwgQDJVjHD82mbA0Z,39
3GwGE5FARDfc51Y0XVbG1z,25
3GxKJzJK4LpsYGXQrw77wz,68
3HphLd0XiELTvIPYf55dYC,72
3ICo3DF8pXFJEdzph2b6gh,31
3ID2V4b0oGSEbwPENAsdbG,0
3IE9OtMFMZFj8CEgflFlPw,35
3IJ21966TwNZI24MwZHMu4,69
3IQWn6L1It2U2Eq1IvXiZe,38
3ISv345HfAIammuK1pVV9d,17
3Isy6kedDrgPYoTS1dazA9,81
3J84KNygFFEW38l9nRpg51,40
3JDG63cSaK3xgDnB2H55Xp,51
3JG79Z23wJN9Q5PTPpDAEV,46
3Je8tRazTtqZxGkbeJDGL8,58
3JhNCzhSMTxs9WLGJJxWOY,78
3Jx0IZhtmyvcyoZLKELRH2,24
3Jy86CVPHDVN858HitaK1N,44
3K2zB87GZv1krx031en5VA,62
3KNIG74xSTc3dj0TRy7pGX,66
3KV3p5EY4AvKxOlhGHORLg,73
3KovZIDNYgQY8chiNZo2ZF,56
3L8tjDceNpXHCoKoLStDuh,17
3LVYHgfHgCTy3QSRt5kKQg,46
3Lm6KZ2WWaRdUNneczEhp5,28
3Ly8yKs8JYWtEURid2w3Mw,34
3M3lS3eV7nYS5bxwhMTSqb,18
3M3wTTCDwicRubwMyHyEDy,57
3M6M2H6WjUQyhp4i6f1BrQ,1
3MHaV05u0io8fQbZ2XPtlC,75
3MNRl7HX8LItpUynecii15,24
3MZsBdqDrRTJihTHQrO6Dq,81
3MdXrJWsbVzdn6fe5JYkSQ,71
3MwmjpfJvIoCarmc1eehbu,40
3N4FiTxpPQRsrihmTMN349,56
3NPpFNZtSTHheNBaWC82rB,72
3NcPjvA2rp9FPj1JBAXwOS,53
3Nrfpe0tUJi4K4DXYWgMUX,89
3O2VB8Z89cr47G7S35brKY,11
3O5HD95HTEPgoPFOjAb7yV,51
3ONmBYM261icTRuD38N9vS,34
3OQAZbfBVV3lDWGLbuHpRM,21
3OSgdAn71VXZTRHjkogZc5,8
3OexsqL65OHjNt8oeFn0fN,40
3Oim8XBPbznAa8Jj8QzNc8,71
3PDFGpPl4ienSn5Vwisfrh,68
3PWp9R5HvbQgxI5KBx5kVd,60
3PlRvQnVE3XAbtHUNc4nic,51
3PyJHH2wyfQK3WZrk9rpmP,70
3Q7Je4ZC1fQXY3wBZ5BqR5,16
3QJUFtGBGL05vo0kCJZsmT,64
3QLIkT4rD2FMusaqmkepbq,62
3QSQFmccmX81fWCUSPTS7y,75
3ReVTyprRfKmKquryr9UeA,44
3Rx4PJ7SP6unkOk5elPUK7,67
3S4Gtn6kOGPcXztkpy0s9A,16
3SAFkB7Hc8yqNXj9TApuGp,26
3SB8QuuxVULg4nFHoWJ5vj,25
3ScY9CQxNLQei8Umvpx5g6,67
3Sxg6GDfRVpNMNaFN5EfcE,10
3TCejocv0RxnHgREJjltMm,0
3TT4DoOUqqtvMihcXYqowJ,30
3TVXtAsR1Inumwj472S9r4,95
3Tk1foMYTxY3UrltXs9tIY,36
3Tv1UzQAvn0v0hKTxisXnR,58
3U7bOaJLuFkrmDQ1C1OqKl,47
3UD8eKuUv97BAcp28iYoSH,30
3UQp19LiNZeaMJx97j9OlX,0
3UV0wVQkft6lKLDGioqnyO,57
3UjDMSVNR2EjvH9Xo3XwBx,0
3V0ZQW0dNuVaFtbVYgSI24,60
3VFIf5Tn1WYGKodgtyVwjL,28
3VWII9MTZSfIdOXr1DafzL,40
3VhKwjUzCzgIJAzpjMBXmQ,54
3W5hlKkJKXp7xY7R7IYfxp,33
3WGpXCj9YhhfX11TToZcXP,74
3WSK3JppX3N41XHVwQp7Gt,63
3WYkULuwVr6K98AQ2s3SYt,40
3Wb1mXnd1hXkGwys5m54YC,55
3WkuhxBrDoWfAEUVpMFvsP,0
3XHO7cRUPCLOr6jwp8vsx5,70
3XVpDdKav6C6zwlDXPhMEO,52
3XcCT5MPlQPWFTJyzXbfuX,59
3XxNRirzbjfLdDli06zMaB,71
3Y2MLcrD3ZQXRXmtn4fZQx,55
3Y7RZ31TRPVadSFVy1o8os,75
3YJDqtTSjydvUpTvU1fJ6O,64
3YO2a6i2cfdFbgxk2HDfPe,45
3YREjoako6j54IGPGjFcTk,0
3ZHU5AKrUmIPnCFfr82QER,71
3ZNd0An8dsI2B8nNtHGhXS,14
3a0xHIHQPhhzgSOJzgB2Rz,26
3aQeKQSyrW4qWr35idm0cy,77
3aRblTFhoT2Jwnw3Hr2Zhk,16
3bBb1wCpTPxl3KRfb2UbJb,30
3bV5PFRfgmYqsOZv9pb2z6,25
3bmFPbLMiLxtR9tFrTcKcP,58
3cXtMPyjj49G5dfZiO7W7Q,21
3chqU15yLP7B3XRQpILQY2,48
3cm6Zb6gWgbshGkhl1xHYd,34
3crnzLy8R4lVwaigKEOz7V,67
3cwuv0AjI1Fjg207lf6zan,9
3dQMGfODIABnUy8kNFXBim,26
3dRfiJ2650SZu6GbydcHNb,70
3dTzeO0QCd86cXSgQ04Y3r,49
3ddoKvWVNLOKA3Nq54n5Nk,0
3dpG6M91e9gkMArlQ5hSha,28
3dwVndIdsi5UVhJjFstRUX,49
3dz0NnIZhtKKeXZxLOxCam,62
3e0qnoBrNHH67wQrY7XbWn,0
3e7awlrlDSwF3iM0WBjGMp,75
3eEJnQZUZcQDjJLkBiqQMd,35
3eNYrVLcWfjJ9JdH9kiPJO,60
3fMbdgg4jU18AjLCKBhRSm,82
3fll16LLw6kdDxWzSpJPEQ,46
3fyhhXHbGVLuSHFk2SYx4I,43
3gGUMEwIX6XodWsYEvKSal,63
3gIRvgZssIb9aiirIg0nI3,71
3gIWD9hK0VEhgsSrLu19PU,56
3gaZ43k5OdXj0PmN0xPHpb,10
3gd8FJtBJtkRxdfbTu19U2,72
3gk0OYeLFWYupGFRHqLSR7,62
3hBRW2kP8Bh2jHSxj8PrcN,3
3hTHBCmJKr6UIooe5a5o7m,41
3htJBdRyfwyCTKgpZAj6pY,42
3iNL7rw7fpmysjZvhB8vi7,57
3ipn9JLAPI5GUEo4y4jcoi,76
3ivDFy7UfjLbyIGzepJ5hJ,45
3iw7qeDiWDu3nmXovY1EVS,11
3jAZsSIIA8HLjxR99biJyx,46
3jK9MiCrA42lLAdMGUZpwa,78
3jO7uMLDPJngUhguQlaDFP,42
3jOstUTkEu2JkjvRdBA5Gu,73
3jeXY6LJU0ZiKhXoXa9rRw,49
3jksrX4oBklxR78ft8gv3j,62
3jptlmYWQI2kY9pKWNw7iv,38
3jrmYWBTAvWdfmHpdkLIsb,0
3kVUvbeRdcrqQ3oHk5hPdx,64
3klZnJvYGIbWritVwQD434,67
3kmXbS3akWikVvZNGpYEvu,42
3l0CmX0FuQjFxr8SK7Vqag,76
3lFMRWaEWZlfXdBig97kks,55
3lIU3RoZiHen1QXAQ3KQ9e,74
3loTvAld5Tpk5aSNbboGpj,67
3lxXfdGXe8k188bUZgKqgF,41
3mH3OBKopDDVgnJcT5PrPk,50
3mPc8WGusz2XF3Tvs3AKCR,49
3n6wgt7LmxAnT0XOHleQcP,30
