artist_id,artist_popularity
5uuqghaOBgtv92jDyDveQl,49
5vBSrE1xujD2FXYRarbAXc,68
5vBrKGOjN10BMwB0cJADj4,53
5vGy6auivb3qywR2zZQvU8,29
5vwP3drKp6uDTSIvKzWtlF,0
5wbf52LA6kcaboHSN6NEF1,67
5wtxbzgYhdnCUNb3z4ulUA,29
5wugb0kaq0J6nyQ5Xgd17i,57
5wwneIFdawNgQ7GvKK29Z3,63
5xUacP1mVGfiY7Zr9RskmS,50
5xWPJKDLLSDaz7K7tSMTFu,55
5xuNBZoM7z1Vv8IQ6uM0p6,61
5y3G1B8cpCTaoq0uDgjwzH,50
5yG7ZAZafVaAlMTeBybKAL,69
5yI61o62NLKjPUW0GXOsZx,10
5yJGa05i1aPqLi8AMZPAtI,37
5yPzzu25VzEk8qrGTLIrE1,72
5yV02XZUpUdSrmGvvi2MGV,18
5ypEYwWaSgtjBPCPcredFM,53
5yw4tA8D5uG7tT3NaDvq10,64
5yzMoVfzERWBsfhcQjbmSJ,24
5zctI4wO9XSKS8XwcnqEHk,69
5zfEatKLDdRkgbw6sdLBAQ,54
60d24wfXkVzDSfLS6hyCjZ,76
60sVnCJWU7WHTMSzK0HzPW,43
60yfafz0P3gqaUaOUIddae,52
619CzMJPPWrCeZwx5qw6ko,62
61ipISvUVa5LkJlKZnm3Oo,66
61qMnYXa1GxSBoV3IiYKjZ,53
62B4DjrvC9TInPtSt6UiLS,36
62EwkYfcXqFIYZsWNVBijP,25
62F9BiUmjqeXbBztCwiX1U,70
62WbvkXqQGvXQvw74GU3kQ,52
63MQldklfxkjYDoUE4Tppz,70
63XBtGSEZINSyXylZxEUbv,67
63kE1M6nlHBGwRttAc4Q6Z,33
63yrD80RY3RNEM2YDpUpO8,82
64KEffDW9EtZ1y2vBYgq8T,84
64M6ah0SkkRsnPGtGiRAbb,81
64MIiJ3jBhIAnFIgrJK2ls,36
64WnGi9H0Xc2RCGbjYAFd5,46
64k5e9kV9MdukXjFrR5R37,61
64tJ2EAv1R6UaZqc4iOCyj,78
656ibQgcoUQrUPdhQWRcI3,58
656sFhsnTuJ79P7apmFSVc,34
659Ki7iPWAX8POKyKNeoM4,31
65Q8M4mum2OT2SaZo6NWHH,14
65QcnpMJFv1yogXwoOe97v,38
65kpH75MFCBJhLy7qvVl6A,45
66CXWjxzNUsdJxJ2JdwvnR,89
66TrUkUZ3RM29dqeDQRgyA,67
66W9LaWS0DPdL7Sz8iYGYe,66
67IN4cLJ7798gUapyZlmac,71
67ONRteBPYNpIVL7MvBGQn,21
67YZ3dlerNxiIKCtrTMFLj,42
67ghKnycRX6VM1xfqJSMlH,65
67hggymbjwkuVTf7qrZanz,48
67nwj3Y5sZQLl72VNUHEYE,69
67sX3xnatlElE31KHjSWVr,46
68W5IWYUEsW0ahQS7LPp9x,36
69761NObDw2KwmmFgZmxzC,56
698hF4vcwHwPy8ltmXermq,65
699OTQXzgjhIYAHMy9RyPD,83
69GGBxA162lTqCwzJG5jLp,80
69LoD9SvwYptcAMxekwuqi,0
69jC7ohj08Zo9c5n6bAQ8I,8
69kaLOhCTqCneoqC59M0fL,11
69ug07KFFRhcCZ7iZ1Mn1i,30
6AMd49uBDJfhf30Ak2QR5s,79
6ASri4ePR7RlsvIQgWPJpS,73
6Ad91Jof8Niiw0lGLLi3NW,68
6AgTAQt8XS6jRWi4sX7w49,82
6AmkRQGotzDEgIFV598eH8,6
6AyATGg7mDgBlZ4N5uNog0,71
6CTStccOisUTgXVrtCIANm,54
6CTdeQLRFhYstXpdUmzyKE,22
6CawoDDP1IZUSGl4wSJGC9,58
6CjeJyjQQGDU5PLIrX1czs,21
6CwfuxIqcltXDGjfZsMd9A,73
6DVNszSOSwgALx7zGbR9rV,24
6DdbeAeBlrYj8bNToZv4TY,53
6DgP9otnZw5z6daOntINxp,74
6EN9iGovybDcQZ2NtsqMFd,42
6EPlBSH2RSiettczlz7ihV,76
6EYGGkM2JDpX5CjHpGkiME,53
6EYpuJIDJshhN4CHCg43te,48
6EzhUQ7WQQ711LOa3vEJTQ,28
6F4sdASNtbJq2hG5wry7hL,0
6F5Z4YcFqufzLD2fRsIOhZ,29
6FUA3zogfu84X8xhdQM5Rc,0
6FugQjLquBF4JzATRN70bR,68
6GIwyYD9kOim8j3M6jt4AM,50
6GMYJwaziB4ekv1Y6wCDWS,68
6GkJh85o22LfD2vgL9DP6f,65
6GpcBKNmZDIrRzYkPJu7Wd,59
6HQ6vf4AloXyVNdyJhrX1J,66
6HTHu9OnzdrUp3NryLbxAk,30
6Ha4aES39QiVjR0L2lwuwq,65
6HqBqtvU8rn9FuGl11NPIW,17
6HqgxkTt9KGyt27zYrwVan,63
6Hvq9w688rwXhVoAKZk5wk,14
6I3DfJduHgMduD2MSrtaBw,45
6If57j6e3TXXk0HiLcIZca,57
6JL8zeS1NmiOftqZTRgdTz,79
6JZIgN9gEgNSS8lY5pmwbx,50
6JajQ1VHanKIftKLeZRUSy,32
6JzWgxi0nFzcHq7cqpGbiz,56
6KImCVD70vtIoJWnq6nGn3,88
6KZDXtSj0SzGOV705nNeh3,67
6KZL22Io61OAjmyPw2tPor,39
6L1XC7NrmgWRlwAeLJvVtA,64
6LQYtKNp3ZsJ9xOzVVUj5j,52
6LlLRudDi60Uy4jcmOSEs1,55
6LqNN22kT3074XbTVUrhzX,77
6M2wZ9GZgrQXHCFfjv46we,87
6M6XXCcO5gI68XpIlrUL3Z,57
6MCW0S6GvMj7QaaH9sckgi,21
6MDME20pz9RveH9rEXvrOM,74
6MPCFvOQv5cIGfw3jODMF0,70
6MXu7TWZnmykwkXiRJeUMh,47
6MdfTMzwvMoSknp4M2QPGk,14
6NQgMwGc3jvdwGZKUbhhHi,47
6ONwLtT6vOzlO3pfZNAOMw,43
6ObeGN1qTsep95QRNOfNc3,61
6OqhFYFJDnBBHas02HopPT,55
6OxNVd9jJ2IbNrOjHdcpJZ,39
6P4EuWoUNsKfVVPk4Z5VWT,36
6P5NO5hzJbuOqSdyPB7SJM,69
6PUFh0Oa8MkLlpkfovzKnC,51
6PXS4YHDkKvl1wkIl4V8DL,70
6Paz0vXJJ9bCPf0fEm3qzg,58
6QMABvTzixnxzsLYyhqRxI,63
6QtgPSJPSzcnn7dPZ4VINp,76
6R6EfP43F8ZuMcilsE4zs7,46
6RDFXkWzNCRaw7yGhJ5Vp7,1
6Rf6w9LrInrRvLTh0sEzVW,32
6S0dmVVn4udvppDhZIWxCr,69
6S2OmqARrzebs0tKUEyXyp,78
6SSQog9cu2XcgHTRHPmECq,35
6Shas1ACrMl25XHgTrzxeo,47
6TFGiR7veIBctasL7NwQMy,21
6TcTgRYJBQzadIFeXXWA3I,48
6TiaugJU8uPpPYSXitPZs4,29
6TmkQ3Z9t6MI2NyGKqgPCh,10
6U0uBUKWYZKZYFGL00hMsp,58
6U43w7qaIwFTlbJWuLiBrf,39
6U53xCCVXmyimAgsBjCS8P,52
6UOuE1nAKdvop4bKkJyHt1,4
6USMTwO0MNDnKte5a5h0xx,61
6UWui6Csqc1ywqnDzjOWnk,57
6VJWRa6FwtWn7mwf5WgQz0,21
6VOoiigTiLVgsMQPP1JOdC,56
6VSMAVF00xwG8Adoqnbqy6,43
6VqcklbRxWexUybtk1Tzx6,0
6VxCmtR7S3yz4vnzsJqhSV,61
6W9GI0QPqUZkyhTxBMUAi5,31
6WGE3kO8ULME2ErBcOksSR,55
6WSTevYt4rGwm8QPKQr7dU,50
6Ww3OMFzCaO33ulKh1LBFN,60
6XMLYRQKAjxZF6V9IlxjVq,33
6XUob2lASlLLaavOTAw9Vb,37
6Xgp2XMz1fhVYe7i6yNAax,81
6XkvdLYwlPQRPIaxqPYdFr,25
6XpaIBNiVzIetEPCWDvAFP,76
6Y64EaNqpqcZYTgs4c76gF,63
6Yti5KSZWOxrpOX9w8qAz0,36
6ZdzYE3CEgY0Umgi3Dsgv8,42
6ZiGAU6TJQEyidFQ22eIOS,52
6aJRwrwfOffz7RMh2Cfm8e,48
6aX6KqXgEcARRHwvWxHcFW,59
6aiCKnIN68hohzU3ZzNq48,57
6apXk5PGvEVbgXOTyk6fP1,33
6ariF1Y37aZ2YbiVbeB9ej,11
6b29OPfOOGNOsUOFLfxRrc,20
6bLELAmHgltNbfZBjcaRjS,25
6beUvFUlKliUYJdLOXNj9C,59
6bmlMHgSheBauioMgKv2tn,69
6c4sUNBgdonFJz8Kx2VsGz,62
6cEuCEZu7PAE9ZSzLLc2oQ,77
6cK3NBO6uP7hh0oyuVELFl,71
6cVTa42IphmDksBQ8O0Zsv,26
6chWbUfdu6ibyaCXM1w8kQ,56
6cuxxfjj93mAeGlMFvSQK2,37
6cz2L1mrDFe5jXhGPV2hs8,10
6d47Z08T4snK50HgTEHo5Z,63
6d4AePmkVnbu2qIbT6vsem,54
6d88nPjQLpyxi8vH3wgkrx,57
6dO0RkhFhjMwLtLQqNgL8r,50
6dROiL44pIQZVNZ6Bc0OJO,47
6dewigIOIcG6m1XGsG4Mc3,46
6drTgQgI5H6DEARCycSZRF,1
6eGQ0qPUlGBjmRgyQ84g3f,48
6eJ9ZmCByqJMTd2ojvtjbx,0
6eKJWEzLZq8jZix8hdYsv4,44
6eUKZXaKkcviH0Ku9w2n3V,91
6eXZu6O7nAUA5z6vLV8NKI,61
6ew7qRw24oov125Oly8pFD,48
6f4XkbvYlXMH0QgVRzW0sM,66
6f6VAs9A49Er8jbbCUjAH0,31
6fFpDTKIIZJGSv07b6nQfj,24
6fOMl44jA4Sp5b9PpYCkzz,82
6fRolmhb2j5ddVmrnwCvi9,26
6fWVd57NKTalqvmjRd2t8Z,72
6fXEqmGQEt6ONuqVmwrN46,52
6gRcu5ab5jwZvVrnYRtZFi,15
6gT6Fw0g5nBD3RQiZub7cA,53
6gULIyn6McuRj6N1hKbwdj,15
6gUdSMCfQUezlMkMyzD4Pi,8
6gWGD0yeQYobb2sq0LUr7k,53
6gbGGM0E8Q1hE511psqxL0,53
6gcteR920pLEynlHzjSRYd,60
6hV6oxGLeLFw17DGjIPkYD,55
6hZR3bzXEjjaqDZQbZAVML,45
6hfwwpXqZPRC9CsKI7qtv1,66
6hoGQXDWXmzPEC7z74t4kv,33
6i1CBwvebApraHKXUhMHQK,47
6i392l38cR3uBPF0DbNs7S,66
6i3DxIlAqnDkwELLw4aVrx,61
6icQOAFXDZKsumw3YXyusw,77
6ieG0S33C4EEnvBzxOeLzy,18
6jGMq4yGs7aQzuGsMgVgZR,80
6jJ0s89eD6GaHleKKya26X,84
6jYkuWzgw8pGto1JFI0RNT,45
6kIgB5cLdAQ1ctIgs9lrkS,33
6kT18gnkVrCz8xJQcrib7L,59
6kncomCdQQz8jvnf7djNZI,42
6kyw9sh7ryjy1GQdPYH3Yd,40
6kzC09ZrhupHp3kqFU4E9t,28
6l3HvQ5sa6mXTsMTB19rO5,87
6lEhBhAv6HOopjXssi09cq,56
6lay1nwbE6hTx1jivysUAL,60
6lh35jTUhuYnyAmrwldmRr,21
6ltzsmQQbmdoHHbLZ4ZN25,72
6lzdsHJPRvkOydWYIQjnQc,40
6mzs66iVW15C5iLt0JLt41,60
6nN3rIGeytl83FygSzFxGt,0
6nS5roXSAGhTGr34W6n7Et,72
6nzxy2wXs6tLgzEtqOkEi2,62
6oBm8HB0yfrIc9IHbxs6in,67
6oMuImdp5ZcFhWP0ESe6mG,76
6oW4zCSDSA4RTCwFpatN3k,31
6oX4tx055oEFYM3ahDTyOD,49
6ogIjp0fsbUxlqy9q2rvrT,61
6ojLiXkE6pfuxeb9cfY7fU,46
6p5JxpTc7USNnBnLzctyd4,62
6pF6MN603wSrisJcf7HS5v,58
6pWcSL9wSJZQ9ne0TnhdWr,65
6q485cUmWwHHYBIEMxz7Ew,23
6qCI616skih6JquKXZpfr8,43
6qgnBH6iDM91ipVXv28OMu,75
6qjD8KqRe2dyNBsq1RcpaT,28
6qjhYs5KNSoSU6fNJqDGIo,59
6qqNVTkY8uBg9cP3Jd7DAH,88
6rGbeCM7NlhLSIvY2nIn6d,11
6rIaHuCIUu32uj2CjlEBN3,61
6rPgMyrhTQgfLkTQF4JRtk,35
6rniTPs9zN26kYnkPdFl1U,64
6s22t5Y3prQHyaHWUN1R1C,73
6s9IlZhrBJqv3ZCSNzP2Gs,38
6sFHvCyqklnJpXC9Nh1aag,61
6sFIWsNpZYqfjUpaCgueju,72
6sxcddx1xFwv0MblwbXNVq,45
6t0ofV5WMAz84Iqu0YkmTV,56
6t2Rja6dihuxH6Mrgyynp6,44
6tV2P2SciHytsSDufKr57B,64
6tlZOlraBrfKljvD2O6wTV,33
6trIghKwHRUyxwvm66HLHH,61
6u6AbTVrbabv27DLcSrF8i,56
6uF1M5ybqga38LSg10RTzZ,21
6uZjmsQb20mD9kVaEmWMhp,26
6ujr1NkqbZpYOhquczUUfl,55
6urkHDoIVO1WO8vNIwcJmM,58
6vAbPprzkLR2v8FpTgyYcV,52
6vCIRD06VaQwwaZS0TqiCz,50
6vCnF48qqPHgVMBEvcbgkU,49
6vL9by922NWeD5R9UqBR5N,0
6vR0K4MDsrtz81V3ikI49k,28
6vVztIuqdDHvYWxOEXCzjN,59
6vWDO969PvNqNYHIOW5v0m,87
6vZKj9U4vIetFGznCpxVN5,42
6vbY3hOaCAhC7VjucswgdS,65
6veh5zbFpm31XsPdjBgPER,69
6w3WTHXhYnXWRPLal2dsjY,17
6wPhSqRtPu1UhRCDX5yaDJ,69
6wj1lmmGhLZSlk4PL9ZTfy,0
6x9NfS0eURs17P5IZlCD4L,0
6xQvQwZQQuq9R3TdPNbcR8,59
6xini6REf0CP8muuVvDa91,56
6xlRSRMLgZbsSNd0BMobwy,67
6y5amJcTjeDgLXIjtQLMst,56
6yWyoXqS0w6DOb1Oae6cZZ,30
6ydoSd3N2mwgwBHtF6K7eX,77
6ywXRaHY7m2DJ0dd7CsLAB,58
6z1cicLMt9XArxN10q7m8a,56
6zFYqv1mOsgBRQbae3JJ9e,76
6zQRQ2jsbICny41g2fVT5U,44
6zmyeByNsfskQHKnJT0F9L,42
6zvul52xwTWzilBZl6BUbT,70
70P3P13wKq4OwV4JlnrCiV,16
70ljCILl0aVXitf3K39YvT,48
716NhGYqD1jl2wI1Qkgq36,85
719uuyBahStKulay3mLVOE,1
71GIJlKm9vrlrgy5a2b6BE,4
71hhKLR9oCOsHLdRIoQ5OU,49
71jSVPQ6yskfyvWeiwvT5s,59
72k9r9BXrtTSoihNnWMVfp,25
72nLe76yBFSlP6VBzME358,60
72owWXEwmyfKq3ajrajPAN,36
733pYGuQ9xwCh15uK2VWT1,52
736JbivCkAkdLP9xOA3jLs,42
738wLrAtLtCtFOLvQBXOXp,74
73SpjqbRsmNwFhRvNUd2r9,45
73UxAbwFSqyeq2cwqy6KC9,21
73YFrf7gXIkvp3pxaqtOpZ,33
73jBynjsVtofjRpdpRAJGk,69
73jeiP1ewA2a31wtPGTs6h,21
73jlPRxT7z5xk29sMqFDjU,63
73lC9QGob3QCyXallwiSWl,35
74GrV01oFcjJdLHCF9MWhr,58
74yfTxb5doXjUcv0g1DaMi,38
7502fDxg339jvGV08Jd4R0,61
756v6m3itc3cJJKe3GrIpM,19
757aE44tKEUQEqRuT6GnEB,79
75FnCoo4FBxH5K1Rrx0k5A,57
761R6TmYhSbPNOFfEf80pw,39
761TVEWipkW4DkdWHNZ9w9,28
76JyRfZDqhAIow2Awv91iW,44
76UDMWAgBkg69ZSmkuWmEK,0
76Xa625geVw0Q7BdyxNjA2,60
76h1HCkZHuJbPPTrNn0s7Y,27
774YcMz0dVdbjA6TNol5MY,28
77AiFEVeAVj2ORpC85QVJs,74
77SW9BnxLY8rJ0RciFqkHh,83
77UOS3mEkG3BpnpUGmqLe5,28
77qukKzmdI5BeMBR7WGUrN,65
77ziqFxp5gaInVrF2lj4ht,80
77zrvBORXcnTyysjjKRfBU,45
78GdFYPETzCgutsc5O5COH,30
78VRzO7r3mTOajbWPDEpv4,33
78X4dOavqIxQwnqTWXBfJ6,8
78sQakaygMHus1Iz7aHKxi,32
790FomKkXshlbRYZFtlgla,90
797a8TrmcDlhNiozB7pm8N,25
79JgYJHiBUZcvYqOC5Zufn,60
79L4pSyTjJSgzv3NRTHLf7,21
79Sxz4bJeibdabevi9PAVi,50
79Xp2rRN7wdsaTJgttdX3K,54
79mgHJytm385Muv7GfaneD,53
79nzgEOWF4wA968BixPPz8,38
79ux4ZlPkzM30KUghlW6ua,0
7A0uixti1BwCkt0wg9ViFU,14
7A8S43ryYdbWpJKeHRZRcq,65
7AC976RDJzL2asmZuz7qil,60
7ACEUD7UsmmXrnj4OLt8f9,63
7AgS2ycsLUG0NPTY1AAboT,55
7B4hKK0S9QYnaoqa9OuwgX,65
7BCzdg9R0InC8COslhyNrQ,48
7BJYwgRr5jyyEzvXJx4YSd,4
7BhFHZkSEe09pVDQZC6kVf,37
7Bo6vpAmmhylCRWoHSBkcZ,52
7CGVCEx27ejm3TTfC7S5uD,3
7CLsFRcEkn0Amc9VlVOFwR,62
7CajNmpbOovFoOoasH2HaY,86
7CnxjDbOLSjMEAcyehjztA,34
7CvGCtCZ2FOGlVoCr4wxbu,0
7DFChT5ZG46iXGb5z2IxYq,24
7Dhd8nNMvFdye1R3Y8wE6C,34
7DuTB6wdzqFJGFLSH17k8e,56
7EHnEv8TCCYrIbWuQvxxXK,0
7ExRitoagqoDzxPBU5hp8y,28
7F5dYEyW52dWxm6C1xge9G,24
7F9FobwEoTXZRdi1MAUFjX,27
7FGjkq9WfrRmBFL64ST0p9,56
7FNnA9vBm6EKceENgCGRMb,78
7G7KvDCLdVG0Ok511Iqc9U,46
7GDye5bCofmJk6vcMkVIw4,14
7GRJzNqBhBrhB9axaHsLlP,38
7GuUYiGZOzQwq4L6gAfy1T,55
7H55rcKCfwqkyDFH9wpKM6,70
7HJDRQAfEcFiARVehhM6qD,60
7HkRWn9KQavVjW2lCTGi3K,35
7HkdQ0gt53LP4zmHsL0nap,70
7Hol8IRGqnkUgWM21PHDhN,35
7HxYHEEUu6A6uMyQa3FIO4,1
7I2JG3CcPawkeQPE7uypHJ,68
7IPE7yIAIimkShwBF2C9ja,23
7IVtRQO6SOLW6u3N4iZoJY,25
7IlRNXHjoOCgEAWN5qYksg,73
7J6d4xXnORR1Z09E0VyC9u,24
7JKTCgpFrSFYQ920E8LlvH,6
7JLwBH0X2G8tgHceqvOu5B,43
7JohQNyszOkmblZwR1t7nx,24
7KAS6nu82JbPfW86OlC2aH,37
7KC9q5wx0bxMD5ABgLCoEd,50
7KVJCU4z5L4EUHILL8aMxR,69
7KdmibNmW5J0q5YtGnJqQ8,74
7KigP1NA8s7IiVIxP5ndwJ,55
7LUTnlRJMFvsrtuLgoxhxf,0
7Lk9V7E1u5gqSHmtcKlOqH,60
7Ln80lUS6He07XvHI8qqHH,86
7LrFXgUaby8e6rfohQGxhh,36
7LuvQlyXxSQI8h6V9doNQN,34
7LvDTuFCBv08xm6u1pOMK0,59
7LvoDJUNGnOrPdGRzVtOJ9,60
7M1o0qbrNWQ8kFHweVvIpA,32
7MCNGMtLh4DkZtCtgvmNOm,4
7MPGCB854Qo4alYMOPkBka,58
7Mkl8rsG7ZMoh0SZPuVZUW,42
4ah601vLGAuOKxH8q9wYOk,38
7N2F2ivJKsG2UuIADddGjg,13
7a8BUZtDtL6iUZtciYnCJv,17
7aD2Ni3fUu66gklUFlvJi5,43
7aWpPjjgItUnXljFxYYKZI,49
7arQA31aZVS8yS6zUveWzb,63
7avo0PmlW8O1YLEt9DnWQT,56
7b79bQFziJFedJb75k6hFt,70
7bEdOuEDXiW7XKrZMTLuzO,32
7bH17jyjkwMPMh9AS8EH0u,54
7bXgB6jMjp9ATFy66eO08Z,87
7bmYpVgQub656uNTu6qGNQ,61
7c0XG5cIJTrrAgEC3ULPiq,81
7cSbcJTJBBSXDjRNR2qD61,54
7cYClwnBRfOxHG5rsIql9m,36
7cYEt1pqMgXJdq00hAwVpT,79
7cavymxUtvjD9JcgJyRV7d,20
7ceUfdWq2t5nbatS6ollHh,60
7cyJzgiJTXR3hf62l5zLOr,45
7dFzqx2qyelGPiBKmdSEOT,57
7dGJo4pcD2V6oG8kP0tJRR,90
7dIpKWlEeAljA20vFJ82RD,70
7dJzxVffEZI5MuHOJiQB5A,51
7dgCfYEmAX7OxaYWgCGxAr,41
7dxr6AabRWhsfYRyVJlErK,53
7e10JUMF7MJmmwYpnTSMI5,59
7e1BNCygl2Gf7CX8LrByPv,60
7eCvqLQ7IQ95ohvznVvCEw,1
7eOahDEaBTdUSDNRBAhxP7,0
7ecRwFks8F2vYad383BkKf,51
7ecUintnJKHsDyZT1qOPYZ,46
7eehGkMnqCS6Hp7HJIXH9e,59
7fqDRFkiuwzFDde1K0taVs,53
7g39o49fJ4Ku91kiBVmaCW,42
7g3TOskoEo9aKcrahktN81,25
7gAYvcQFmAruyvwGjxrSUr,51
7gAppWoH7pcYmphCVTXkzs,67
7gP3bB2nilZXLfPHJhMdvc,71
7gRhy3MIPHQo5CXYfWaw9I,64
7gXb99Sf9nNmpNYeAgIQFG,66
7gZfnEnfiaHzxARJ2LeXrf,72
7giUHu5pv6YTZgSkxxCcgh,62
7gvbCoLA8lJUktp8G2xIRR,55
7gvfwZpt5Xe7wwRskHZZtV,13
7hJcb9fa4alzcOq3EaNPoG,83
7hj7ffJe6UkF1gsMpuweSI,57
7i3eGEz3HNFnPOCdc7mqoq,56
7i9j813KFoSBMldGqlh2Z1,67
7iDeMFJKjI1ak40N3hoYOZ,53
7iK8PXO48WeuP03g8YR51W,86
7iZtZyCzp3LItcw1wtPI3D,73
7ibAWtDtmEfaVhc1FJ3Vl9,62
7j5gf4JFOHayawUxDPGUG4,19
7jVv8c5Fj3E9VhNjxT4snq,79
7jY9fXzyE5TFDKvLfGoUls,2
7jZM5w05mGhw6wTB1okhD9,63
7kFfY4UjNdNyaeUgLIEbIF,63
7kRrkUEPgO3TRfAi7Gsw2i,46
7kXCcNRLEnblbTAppPraBp,50
7keGfmQR4X5w0two1xKZ7d,72
7kihTGBphpcCMUiWlm1TN8,13
7koJQAjVzXoUpH6pXrihXA,51
7lIVjtsgz0y1oRQFBAVNzq,58
7ll2cIvn23kdAxARV2diIJ,23
7ltDVBr6mKbRvohxheJ9h1,85
7me0S5Z40qVWj3gzyK8aC3,64
7meyrw7Or5DwteYxDJrkCM,56
7mjToYiXx9JeAXxWVG1kz0,29
7mnlvgcnumZKz2wc9X4l0X,10
7n2Ycct7Beij7Dj7meI4X0,81
7n2wHs1TKAczGzO7Dd2rGr,83
7naAJDAh7AZnf18YYfQruM,58
7nqlScm2smydSRl13eaP8E,57
7nu9PX7jPGuTdq7EFGcwyd,8
7oDbtRNZmPSL1QFbiVtsHf,19
7oEWmZ9dKlAVxTgmjUbYr4,58
7oPxPZSk7y5q0fhzpmX5Gi,58
7oQbpJRZC7Y73CZRV4OFOK,30
7paUluJ7hvCKRvaz7JOppE,27
7pbDxGE6nQSZVfiFdq9lOL,76
7qDiJfSZ3jm3vRN37nJdkZ,36
7qDpBmvybNw8KtjRW36OkX,33
7qF6NAMsPdmVz0o8n5v1Ht,48
7qkvFnjthKxFF7LgXH44Aa,2
7qplXWyxHyxChnW37jxBxt,46
7rdiGVXL2fFyONexHzfKFS,53
7rgCh0Go1ezmcV75kXQM2T,50
7sPFCTilT1dZsqcDXzOiQf,39
7sfl4Xt5KmfyDs2T3SVSMK,72
7tKpXx21KVUOR6vvDs6xtg,56
7tYKF4w9nC0nq9CsPZTHyP,90
7tiYEpNsb7Jgby6NB6jKfh,45
7tpKRI35zgwV44NnQGz7g9,18
7trKViRlVbKr7Yrh9ygHnS,37
7uPg6B4cBgruEGZOSlhtE2,23
7uWMG0Go7YMKqVG1fbsOBO,26
7uaIm6Pw7xplS8Dy06V6pT,65
7ui1kBUIbujvJnIXxDjoWz,43
7vMpNua6oKT52WWHNUJ1No,39
7vPGzgDg3qGUY5bWtrO3K4,51
7vRMMs8yrKf4PKUpUllMkr,46
7vWC03wqXwUqjPON8hc1tz,54
7vXwfZyDp3spzIVNXDaTPN,53
7vk5e3vY1uw9plTHJAMwjN,81
7wlFDEWiM5OoIAt8RSli8b,84
7wqtxqI3eo7Gn1P7SpP6cQ,61
7wrulS1dfanckBnoxxEuS6,50
7x6KEmSwlWNo0d628uyi7W,31
7xlLJW6mWTYxZVLYkSGPjJ,42
7xptS6tXbeVdFQtecOPpjc,20
7yPPzu5UdAK7yagQqjEZQm,55
7yntSJ6uojO3z6GFUVwhAW,67
7z2avKuuiMAT4XZJFv8Rvh,67
7z5WFjZAIYejWy0NI5lv4T,73
7zYj9S9SdIunYCfSm7vzAR,60
